frame.number	frame.time	tcp.analysis.ack_rtt
13385	May 19, 2016 13:17:26.017290000	
13386	May 19, 2016 13:17:26.017492000	
13387	May 19, 2016 13:17:26.018364000	
13388	May 19, 2016 13:17:26.020857000	0.005313000
13389	May 19, 2016 13:17:26.020857000	0.005313000
13390	May 19, 2016 13:17:26.022560000	0.005384000
13391	May 19, 2016 13:17:26.022595000	0.005341000
13392	May 19, 2016 13:17:26.022727000	0.005437000
13393	May 19, 2016 13:17:26.022759000	0.005267000
13394	May 19, 2016 13:17:26.023674000	
13395	May 19, 2016 13:17:26.041487000	
13396	May 19, 2016 13:17:26.041882000	
13397	May 19, 2016 13:17:26.042366000	
13398	May 19, 2016 13:17:26.042702000	
13399	May 19, 2016 13:17:26.043579000	
13400	May 19, 2016 13:17:26.043585000	
13401	May 19, 2016 13:17:26.043969000	
13402	May 19, 2016 13:17:26.047643000	
13403	May 19, 2016 13:17:26.047744000	
13404	May 19, 2016 13:17:26.047788000	
13405	May 19, 2016 13:17:26.047789000	
13406	May 19, 2016 13:17:26.048773000	
13407	May 19, 2016 13:17:26.048777000	
13408	May 19, 2016 13:17:26.049125000	
13409	May 19, 2016 13:17:26.049107000	
13410	May 19, 2016 13:17:26.054337000	
13411	May 19, 2016 13:17:26.069008000	
13412	May 19, 2016 13:17:26.069070000	
13413	May 19, 2016 13:17:26.069159000	
13414	May 19, 2016 13:17:26.074253000	
13415	May 19, 2016 13:17:26.074281000	
13416	May 19, 2016 13:17:26.075100000	0.025993000
13417	May 19, 2016 13:17:26.075330000	
13418	May 19, 2016 13:17:26.075379000	
13419	May 19, 2016 13:17:26.079394000	
13420	May 19, 2016 13:17:26.079431000	
13421	May 19, 2016 13:17:26.094998000	
13422	May 19, 2016 13:17:26.095041000	
13423	May 19, 2016 13:17:26.095541000	
13424	May 19, 2016 13:17:26.099043000	
13425	May 19, 2016 13:17:26.100113000	
13426	May 19, 2016 13:17:26.100187000	
13427	May 19, 2016 13:17:26.100854000	
13428	May 19, 2016 13:17:26.101217000	0.006219000
13429	May 19, 2016 13:17:26.101304000	0.005763000
13430	May 19, 2016 13:17:26.104195000	0.005152000
13431	May 19, 2016 13:17:26.105724000	0.005611000
13432	May 19, 2016 13:17:26.105727000	0.005540000
13433	May 19, 2016 13:17:26.127088000	
13434	May 19, 2016 13:17:26.127119000	
13435	May 19, 2016 13:17:26.128010000	
13436	May 19, 2016 13:17:26.128011000	
13437	May 19, 2016 13:17:26.128289000	
13438	May 19, 2016 13:17:26.133579000	0.006491000
13439	May 19, 2016 13:17:26.133649000	0.006530000
13440	May 19, 2016 13:17:26.133695000	0.005685000
13441	May 19, 2016 13:17:26.133696000	0.005685000
13442	May 19, 2016 13:17:26.133697000	0.005408000
13443	May 19, 2016 13:17:26.136638000	
13444	May 19, 2016 13:17:26.142170000	
13445	May 19, 2016 13:17:26.152908000	
13446	May 19, 2016 13:17:26.153650000	
13447	May 19, 2016 13:17:26.155137000	
13448	May 19, 2016 13:17:26.155310000	
13449	May 19, 2016 13:17:26.155389000	
13450	May 19, 2016 13:17:26.155877000	
13451	May 19, 2016 13:17:26.158969000	
13452	May 19, 2016 13:17:26.159056000	
13453	May 19, 2016 13:17:26.160767000	
13454	May 19, 2016 13:17:26.160792000	
13455	May 19, 2016 13:17:26.160793000	
13456	May 19, 2016 13:17:26.161234000	
13457	May 19, 2016 13:17:26.183102000	
13458	May 19, 2016 13:17:26.183187000	
13459	May 19, 2016 13:17:26.183340000	
13460	May 19, 2016 13:17:26.184123000	
13461	May 19, 2016 13:17:26.188936000	
13462	May 19, 2016 13:17:26.189027000	0.033150000
13463	May 19, 2016 13:17:26.189029000	
13464	May 19, 2016 13:17:26.189330000	
13465	May 19, 2016 13:17:26.212555000	
13466	May 19, 2016 13:17:26.212584000	
13467	May 19, 2016 13:17:26.212837000	
13468	May 19, 2016 13:17:26.212837000	
13469	May 19, 2016 13:17:26.219267000	
13470	May 19, 2016 13:17:26.219867000	0.035744000
13471	May 19, 2016 13:17:26.219867000	0.007283000
13472	May 19, 2016 13:17:26.219867000	0.007030000
13473	May 19, 2016 13:17:26.219868000	0.007031000
13474	May 19, 2016 13:17:26.225297000	0.006030000
13475	May 19, 2016 13:17:26.239230000	
13476	May 19, 2016 13:17:26.239313000	
13477	May 19, 2016 13:17:26.240390000	
13478	May 19, 2016 13:17:26.240490000	
13479	May 19, 2016 13:17:26.245130000	0.005900000
13480	May 19, 2016 13:17:26.245144000	0.005831000
13481	May 19, 2016 13:17:26.245656000	0.005266000
13482	May 19, 2016 13:17:26.245753000	0.005263000
13483	May 19, 2016 13:17:26.247538000	
13484	May 19, 2016 13:17:26.254338000	
13485	May 19, 2016 13:17:26.265953000	
13486	May 19, 2016 13:17:26.266531000	
13487	May 19, 2016 13:17:26.268186000	
13488	May 19, 2016 13:17:26.268340000	
13489	May 19, 2016 13:17:26.273010000	
13490	May 19, 2016 13:17:26.273109000	
13491	May 19, 2016 13:17:26.273576000	
13492	May 19, 2016 13:17:26.273659000	
13493	May 19, 2016 13:17:26.276440000	
13494	May 19, 2016 13:17:26.281705000	
13495	May 19, 2016 13:17:26.297052000	
13496	May 19, 2016 13:17:26.297221000	
13497	May 19, 2016 13:17:26.301244000	
13498	May 19, 2016 13:17:26.301256000	
13499	May 19, 2016 13:17:26.303025000	
13500	May 19, 2016 13:17:26.303108000	0.006056000
13501	May 19, 2016 13:17:26.306615000	0.005371000
13502	May 19, 2016 13:17:26.306615000	0.005359000
13503	May 19, 2016 13:17:26.324949000	
13504	May 19, 2016 13:17:26.324950000	
13505	May 19, 2016 13:17:26.329062000	
13506	May 19, 2016 13:17:26.329151000	
13507	May 19, 2016 13:17:26.329182000	
13508	May 19, 2016 13:17:26.330330000	0.005381000
13509	May 19, 2016 13:17:26.330561000	0.005611000
13510	May 19, 2016 13:17:26.335326000	0.006264000
13511	May 19, 2016 13:17:26.335433000	0.006282000
13512	May 19, 2016 13:17:26.335470000	0.006288000
13513	May 19, 2016 13:17:26.351172000	
13514	May 19, 2016 13:17:26.351174000	
13515	May 19, 2016 13:17:26.351434000	
13516	May 19, 2016 13:17:26.356500000	0.005328000
13517	May 19, 2016 13:17:26.356500000	
13518	May 19, 2016 13:17:26.356562000	0.005388000
13519	May 19, 2016 13:17:26.356558000	
13520	May 19, 2016 13:17:26.357847000	0.006413000
13521	May 19, 2016 13:17:26.361663000	
13522	May 19, 2016 13:17:26.361742000	
13523	May 19, 2016 13:17:26.377581000	
13524	May 19, 2016 13:17:26.377750000	
13525	May 19, 2016 13:17:26.378319000	
13526	May 19, 2016 13:17:26.382606000	
13527	May 19, 2016 13:17:26.383452000	
13528	May 19, 2016 13:17:26.383446000	
13529	May 19, 2016 13:17:26.383541000	
13530	May 19, 2016 13:17:26.383543000	
13531	May 19, 2016 13:17:26.388689000	
13532	May 19, 2016 13:17:26.388696000	
13533	May 19, 2016 13:17:26.409477000	
13534	May 19, 2016 13:17:26.409643000	
13535	May 19, 2016 13:17:26.411481000	
13536	May 19, 2016 13:17:26.414662000	
13537	May 19, 2016 13:17:26.415285000	0.005642000
13538	May 19, 2016 13:17:26.424995000	0.013514000
13539	May 19, 2016 13:17:26.425133000	0.010471000
13540	May 19, 2016 13:17:26.435503000	
13541	May 19, 2016 13:17:26.435691000	
13542	May 19, 2016 13:17:26.441127000	0.005624000
13543	May 19, 2016 13:17:26.441184000	0.005493000
13544	May 19, 2016 13:17:26.470308000	
13545	May 19, 2016 13:17:26.470637000	
13546	May 19, 2016 13:17:26.470904000	
13547	May 19, 2016 13:17:26.478033000	0.007725000
13548	May 19, 2016 13:17:26.478424000	0.007787000
13549	May 19, 2016 13:17:26.478532000	0.007628000
13550	May 19, 2016 13:17:26.490717000	
13551	May 19, 2016 13:17:26.490794000	
13552	May 19, 2016 13:17:26.491289000	
13553	May 19, 2016 13:17:26.499688000	0.008971000
13554	May 19, 2016 13:17:26.500006000	0.009212000
13555	May 19, 2016 13:17:26.500011000	
13556	May 19, 2016 13:17:26.500044000	0.008755000
13557	May 19, 2016 13:17:26.500060000	
13558	May 19, 2016 13:17:26.500298000	
13559	May 19, 2016 13:17:26.505203000	0.005192000
13560	May 19, 2016 13:17:26.505259000	0.005199000
13561	May 19, 2016 13:17:26.505657000	0.005359000
13562	May 19, 2016 13:17:26.522331000	
13563	May 19, 2016 13:17:26.522332000	
13564	May 19, 2016 13:17:26.524322000	
13565	May 19, 2016 13:17:26.527411000	
13566	May 19, 2016 13:17:26.527412000	
13567	May 19, 2016 13:17:26.527625000	0.005294000
13568	May 19, 2016 13:17:26.527722000	0.005390000
13569	May 19, 2016 13:17:26.528529000	
13570	May 19, 2016 13:17:26.529487000	0.005165000
13571	May 19, 2016 13:17:26.532930000	0.005519000
13572	May 19, 2016 13:17:26.532996000	0.005584000
13573	May 19, 2016 13:17:26.533995000	0.005466000
13574	May 19, 2016 13:17:26.547056000	
13575	May 19, 2016 13:17:26.547400000	
13576	May 19, 2016 13:17:26.549609000	
13577	May 19, 2016 13:17:26.552770000	0.005714000
13578	May 19, 2016 13:17:26.552767000	
13579	May 19, 2016 13:17:26.552967000	0.005567000
13580	May 19, 2016 13:17:26.552964000	
13581	May 19, 2016 13:17:26.554845000	
13582	May 19, 2016 13:17:26.556533000	0.006924000
13583	May 19, 2016 13:17:26.558535000	0.005571000
13584	May 19, 2016 13:17:26.560139000	0.005294000
13585	May 19, 2016 13:17:26.572017000	
13586	May 19, 2016 13:17:26.572038000	
13587	May 19, 2016 13:17:26.575924000	
13588	May 19, 2016 13:17:26.577453000	0.005436000
13589	May 19, 2016 13:17:26.577496000	0.005458000
13590	May 19, 2016 13:17:26.579390000	
13591	May 19, 2016 13:17:26.579467000	
13592	May 19, 2016 13:17:26.580947000	
13593	May 19, 2016 13:17:26.581109000	0.005185000
13594	May 19, 2016 13:17:26.581096000	
13595	May 19, 2016 13:17:26.585201000	0.005734000
13596	May 19, 2016 13:17:26.586006000	0.005059000
13597	May 19, 2016 13:17:26.587444000	0.006348000
13598	May 19, 2016 13:17:26.598964000	
13599	May 19, 2016 13:17:26.599096000	
13600	May 19, 2016 13:17:26.600919000	
13601	May 19, 2016 13:17:26.604271000	
13602	May 19, 2016 13:17:26.604715000	0.005751000
13603	May 19, 2016 13:17:26.604715000	
13604	May 19, 2016 13:17:26.604749000	0.005653000
13605	May 19, 2016 13:17:26.605922000	
13606	May 19, 2016 13:17:26.606676000	0.005757000
13607	May 19, 2016 13:17:26.609375000	0.005104000
13608	May 19, 2016 13:17:26.610116000	0.005401000
13609	May 19, 2016 13:17:26.612257000	0.006335000
13610	May 19, 2016 13:17:26.625887000	
13611	May 19, 2016 13:17:26.625945000	
13612	May 19, 2016 13:17:26.629612000	
13613	May 19, 2016 13:17:26.630208000	
13614	May 19, 2016 13:17:26.631683000	
13615	May 19, 2016 13:17:26.631829000	
13616	May 19, 2016 13:17:26.632053000	
13617	May 19, 2016 13:17:26.635213000	
13618	May 19, 2016 13:17:26.635629000	
13619	May 19, 2016 13:17:26.635629000	
13620	May 19, 2016 13:17:26.637449000	
13621	May 19, 2016 13:17:26.641020000	
13622	May 19, 2016 13:17:26.651031000	
13623	May 19, 2016 13:17:26.652658000	
13624	May 19, 2016 13:17:26.655070000	
13625	May 19, 2016 13:17:26.655071000	
13626	May 19, 2016 13:17:26.656243000	
13627	May 19, 2016 13:17:26.657961000	
13628	May 19, 2016 13:17:26.660586000	0.007928000
13629	May 19, 2016 13:17:26.660590000	0.005519000
13630	May 19, 2016 13:17:26.676628000	
13631	May 19, 2016 13:17:26.678674000	
13632	May 19, 2016 13:17:26.681703000	
13633	May 19, 2016 13:17:26.681794000	
13634	May 19, 2016 13:17:26.681865000	0.005237000
13635	May 19, 2016 13:17:26.681867000	
13636	May 19, 2016 13:17:26.683900000	0.005226000
13637	May 19, 2016 13:17:26.687778000	0.006075000
13638	May 19, 2016 13:17:26.687892000	0.006025000
13639	May 19, 2016 13:17:26.703705000	
13640	May 19, 2016 13:17:26.708935000	0.005230000
13641	May 19, 2016 13:17:26.714363000	
13642	May 19, 2016 13:17:26.714457000	
13643	May 19, 2016 13:17:26.714502000	
13644	May 19, 2016 13:17:26.714624000	
13645	May 19, 2016 13:17:26.719746000	
13646	May 19, 2016 13:17:26.719760000	
13647	May 19, 2016 13:17:26.719761000	
13648	May 19, 2016 13:17:26.719763000	
13649	May 19, 2016 13:17:26.732258000	
13650	May 19, 2016 13:17:26.737543000	
13651	May 19, 2016 13:17:26.743839000	
13652	May 19, 2016 13:17:26.743933000	
13653	May 19, 2016 13:17:26.743971000	
13654	May 19, 2016 13:17:26.749166000	
13655	May 19, 2016 13:17:26.749189000	
13656	May 19, 2016 13:17:26.749191000	0.005258000
13657	May 19, 2016 13:17:26.760402000	
13658	May 19, 2016 13:17:26.765746000	0.005344000
13659	May 19, 2016 13:17:26.770319000	
13660	May 19, 2016 13:17:26.770374000	
13661	May 19, 2016 13:17:26.771474000	
13662	May 19, 2016 13:17:26.776420000	0.006101000
13663	May 19, 2016 13:17:26.776509000	0.006135000
13664	May 19, 2016 13:17:26.776776000	0.005302000
13665	May 19, 2016 13:17:26.784930000	
13666	May 19, 2016 13:17:26.784993000	
13667	May 19, 2016 13:17:26.790152000	0.005222000
13668	May 19, 2016 13:17:26.790260000	0.005267000
13669	May 19, 2016 13:17:26.796972000	
13670	May 19, 2016 13:17:26.797091000	
13671	May 19, 2016 13:17:26.797091000	
13672	May 19, 2016 13:17:26.802729000	0.005638000
13673	May 19, 2016 13:17:26.810667000	
13674	May 19, 2016 13:17:26.810667000	
13675	May 19, 2016 13:17:26.816552000	0.005885000
13676	May 19, 2016 13:17:26.816927000	0.006260000
13677	May 19, 2016 13:17:26.825931000	
13678	May 19, 2016 13:17:26.826103000	
13679	May 19, 2016 13:17:26.826160000	
13680	May 19, 2016 13:17:26.831329000	0.005398000
13681	May 19, 2016 13:17:26.831460000	0.005357000
13682	May 19, 2016 13:17:26.831498000	0.005338000
13683	May 19, 2016 13:17:26.838385000	
13684	May 19, 2016 13:17:26.838752000	
13685	May 19, 2016 13:17:26.844192000	0.005807000
13686	May 19, 2016 13:17:26.844227000	0.005475000
13687	May 19, 2016 13:17:26.853866000	
13688	May 19, 2016 13:17:26.854130000	
13689	May 19, 2016 13:17:26.854175000	
13690	May 19, 2016 13:17:26.859437000	0.005571000
13691	May 19, 2016 13:17:26.859445000	0.005315000
13692	May 19, 2016 13:17:26.859446000	0.005271000
13693	May 19, 2016 13:17:26.864520000	
13694	May 19, 2016 13:17:26.864522000	
13695	May 19, 2016 13:17:26.870287000	0.005767000
13696	May 19, 2016 13:17:26.870323000	0.005801000
13697	May 19, 2016 13:17:26.878088000	
13698	May 19, 2016 13:17:26.878113000	
13699	May 19, 2016 13:17:26.878309000	
13700	May 19, 2016 13:17:26.878355000	
13701	May 19, 2016 13:17:26.883240000	0.005152000
13702	May 19, 2016 13:17:26.883255000	0.005142000
13703	May 19, 2016 13:17:26.883564000	0.005255000
13704	May 19, 2016 13:17:26.883582000	0.005227000
13705	May 19, 2016 13:17:26.892096000	
13706	May 19, 2016 13:17:26.892320000	
13707	May 19, 2016 13:17:26.898296000	0.005976000
13708	May 19, 2016 13:17:26.902242000	
13709	May 19, 2016 13:17:26.902243000	
13710	May 19, 2016 13:17:26.902991000	
13711	May 19, 2016 13:17:26.904378000	
13712	May 19, 2016 13:17:26.907339000	0.005097000
13713	May 19, 2016 13:17:26.907339000	0.005096000
13714	May 19, 2016 13:17:26.908590000	0.005599000
13715	May 19, 2016 13:17:26.910330000	0.005952000
13716	May 19, 2016 13:17:26.918891000	
13717	May 19, 2016 13:17:26.919096000	
13718	May 19, 2016 13:17:26.919187000	
13719	May 19, 2016 13:17:26.930168000	0.011277000
13720	May 19, 2016 13:17:26.930229000	0.011133000
13721	May 19, 2016 13:17:26.930268000	0.011081000
13722	May 19, 2016 13:17:26.931115000	
13723	May 19, 2016 13:17:26.931269000	
13724	May 19, 2016 13:17:26.931270000	
13725	May 19, 2016 13:17:26.931424000	
13726	May 19, 2016 13:17:26.936450000	0.005335000
13727	May 19, 2016 13:17:26.936524000	0.005255000
13728	May 19, 2016 13:17:26.936526000	0.005256000
13729	May 19, 2016 13:17:26.936723000	0.005299000
13730	May 19, 2016 13:17:26.950779000	
13731	May 19, 2016 13:17:26.950919000	
13732	May 19, 2016 13:17:26.951033000	
13733	May 19, 2016 13:17:26.956265000	0.005486000
13734	May 19, 2016 13:17:26.956455000	0.005536000
13735	May 19, 2016 13:17:26.956502000	0.005469000
13736	May 19, 2016 13:17:26.957470000	
13737	May 19, 2016 13:17:26.957615000	
13738	May 19, 2016 13:17:26.957615000	
13739	May 19, 2016 13:17:26.959503000	
13740	May 19, 2016 13:17:26.963278000	0.005808000
13741	May 19, 2016 13:17:26.963461000	0.005846000
13742	May 19, 2016 13:17:26.963484000	0.005869000
13743	May 19, 2016 13:17:26.965299000	0.005796000
13744	May 19, 2016 13:17:26.975171000	
13745	May 19, 2016 13:17:26.975273000	
13746	May 19, 2016 13:17:26.976747000	
13747	May 19, 2016 13:17:26.976852000	
13748	May 19, 2016 13:17:26.981110000	0.005939000
13749	May 19, 2016 13:17:26.981248000	0.005975000
13750	May 19, 2016 13:17:26.982049000	0.005302000
13751	May 19, 2016 13:17:26.982137000	0.005285000
13752	May 19, 2016 13:17:26.984132000	
13753	May 19, 2016 13:17:26.984188000	
13754	May 19, 2016 13:17:26.984306000	
13755	May 19, 2016 13:17:26.987015000	
13756	May 19, 2016 13:17:26.989549000	0.005417000
13757	May 19, 2016 13:17:26.989628000	0.005440000
13758	May 19, 2016 13:17:26.989755000	0.005449000
13759	May 19, 2016 13:17:26.992413000	0.005398000
13760	May 19, 2016 13:17:27.001917000	
13761	May 19, 2016 13:17:27.001952000	
13762	May 19, 2016 13:17:27.003228000	
13763	May 19, 2016 13:17:27.003487000	
13764	May 19, 2016 13:17:27.007094000	0.005177000
13765	May 19, 2016 13:17:27.007178000	0.005226000
13766	May 19, 2016 13:17:27.008836000	0.005608000
13767	May 19, 2016 13:17:27.008878000	0.005391000
13768	May 19, 2016 13:17:27.009002000	
13769	May 19, 2016 13:17:27.009064000	
13770	May 19, 2016 13:17:27.009180000	
13771	May 19, 2016 13:17:27.011778000	
13772	May 19, 2016 13:17:27.015033000	0.006031000
13773	May 19, 2016 13:17:27.015139000	0.006075000
13774	May 19, 2016 13:17:27.015139000	0.005959000
13775	May 19, 2016 13:17:27.018055000	0.006277000
13776	May 19, 2016 13:17:27.030775000	
13777	May 19, 2016 13:17:27.030915000	
13778	May 19, 2016 13:17:27.033320000	
13779	May 19, 2016 13:17:27.033321000	
13780	May 19, 2016 13:17:27.033910000	
13781	May 19, 2016 13:17:27.033912000	
13782	May 19, 2016 13:17:27.039121000	0.005801000
13783	May 19, 2016 13:17:27.039119000	
13784	May 19, 2016 13:17:27.039138000	0.005817000
13785	May 19, 2016 13:17:27.039147000	0.005237000
13786	May 19, 2016 13:17:27.039147000	0.005235000
13787	May 19, 2016 13:17:27.040403000	
13788	May 19, 2016 13:17:27.040418000	
13789	May 19, 2016 13:17:27.040581000	
13790	May 19, 2016 13:17:27.044821000	0.005702000
13791	May 19, 2016 13:17:27.045520000	
13792	May 19, 2016 13:17:27.045521000	
13793	May 19, 2016 13:17:27.045820000	
13794	May 19, 2016 13:17:27.058820000	
13795	May 19, 2016 13:17:27.058873000	
13796	May 19, 2016 13:17:27.060057000	
13797	May 19, 2016 13:17:27.060971000	
13798	May 19, 2016 13:17:27.064124000	
13799	May 19, 2016 13:17:27.064119000	
13800	May 19, 2016 13:17:27.064242000	
13801	May 19, 2016 13:17:27.065205000	
13802	May 19, 2016 13:17:27.065204000	
13803	May 19, 2016 13:17:27.065225000	
13804	May 19, 2016 13:17:27.066146000	
13805	May 19, 2016 13:17:27.067360000	
13806	May 19, 2016 13:17:27.069597000	
13807	May 19, 2016 13:17:27.071145000	
13808	May 19, 2016 13:17:27.071401000	
13809	May 19, 2016 13:17:27.071512000	0.006287000
13810	May 19, 2016 13:17:27.087903000	
13811	May 19, 2016 13:17:27.089169000	
13812	May 19, 2016 13:17:27.089204000	
13813	May 19, 2016 13:17:27.091603000	
13814	May 19, 2016 13:17:27.091706000	
13815	May 19, 2016 13:17:27.093037000	0.005134000
13816	May 19, 2016 13:17:27.094410000	0.005241000
13817	May 19, 2016 13:17:27.094420000	0.005216000
13818	May 19, 2016 13:17:27.096826000	0.005223000
13819	May 19, 2016 13:17:27.096901000	0.005195000
13820	May 19, 2016 13:17:27.115247000	
13821	May 19, 2016 13:17:27.115420000	
13822	May 19, 2016 13:17:27.115504000	
13823	May 19, 2016 13:17:27.115663000	
13824	May 19, 2016 13:17:27.116396000	
13825	May 19, 2016 13:17:27.116464000	
13826	May 19, 2016 13:17:27.116569000	
13827	May 19, 2016 13:17:27.120952000	
13828	May 19, 2016 13:17:27.120961000	
13829	May 19, 2016 13:17:27.120963000	
13830	May 19, 2016 13:17:27.120965000	
13831	May 19, 2016 13:17:27.121883000	
13832	May 19, 2016 13:17:27.121957000	
13833	May 19, 2016 13:17:27.123107000	
13834	May 19, 2016 13:17:27.145670000	
13835	May 19, 2016 13:17:27.145702000	
13836	May 19, 2016 13:17:27.145824000	
13837	May 19, 2016 13:17:27.146000000	
13838	May 19, 2016 13:17:27.146159000	
13839	May 19, 2016 13:17:27.151243000	
13840	May 19, 2016 13:17:27.151454000	
13841	May 19, 2016 13:17:27.151473000	0.005771000
13842	May 19, 2016 13:17:27.151474000	0.005474000
13843	May 19, 2016 13:17:27.151475000	0.005316000
13844	May 19, 2016 13:17:27.172705000	
13845	May 19, 2016 13:17:27.174025000	
13846	May 19, 2016 13:17:27.174296000	
13847	May 19, 2016 13:17:27.174351000	
